n,m,algorithm,density,order,trial,match_size,opt_size,cr,time_ns,is_valid,seed
8192,73728,ranking,sparse,adversarial,8,7611,8192,0.9290771484375,5618160,True,3714771522
8192,73728,hopcroft_karp,sparse,adversarial,8,8192,8192,1.0,97408946,True,3714771522
8192,73728,greedy,sparse,adversarial,9,7602,8191,0.9280918080820413,1499671,True,1268738805
8192,73728,ranking,sparse,adversarial,9,7644,8191,0.9332193871322183,5609481,True,1268738805
8192,73728,hopcroft_karp,sparse,adversarial,9,8191,8191,1.0,130031899,True,1268738805
8192,73728,greedy,sparse,adversarial,10,7615,8192,0.9295654296875,1520410,True,1314228126
8192,73728,ranking,sparse,adversarial,10,7603,8192,0.9281005859375,5497338,True,1314228126
8192,73728,hopcroft_karp,sparse,adversarial,10,8192,8192,1.0,151107045,True,1314228126
8192,73728,greedy,sparse,adversarial,11,7605,8191,0.9284580637284825,1558668,True,2582432781
8192,73728,ranking,sparse,adversarial,11,7581,8191,0.9255280185569528,5499216,True,2582432781
8192,73728,hopcroft_karp,sparse,adversarial,11,8191,8191,1.0,113935790,True,2582432781
8192,73728,greedy,sparse,adversarial,12,7636,8192,0.93212890625,1503854,True,301155180
8192,73728,ranking,sparse,adversarial,12,7629,8192,0.9312744140625,5615120,True,301155180
8192,73728,hopcroft_karp,sparse,adversarial,12,8192,8192,1.0,126217362,True,301155180
8192,73728,greedy,sparse,adversarial,13,7626,8190,0.9311355311355312,1547550,True,2756732421
8192,73728,ranking,sparse,adversarial,13,7634,8190,0.9321123321123321,5807098,True,2756732421
8192,73728,hopcroft_karp,sparse,adversarial,13,8190,8190,1.0,118825749,True,2756732421
8192,73728,greedy,sparse,adversarial,14,7628,8188,0.9316072300928188,1467171,True,3476986184
8192,73728,ranking,sparse,adversarial,14,7629,8188,0.9317293600390816,6037677,True,3476986184
8192,73728,hopcroft_karp,sparse,adversarial,14,8188,8188,1.0,122320643,True,3476986184
8192,73728,greedy,sparse,adversarial,15,7628,8189,0.9314934668457687,1496814,True,4076080452
8192,73728,ranking,sparse,adversarial,15,7615,8189,0.9299059714250825,5896859,True,4076080452
8192,73728,hopcroft_karp,sparse,adversarial,15,8189,8189,1.0,118210464,True,4076080452
8192,73728,greedy,sparse,adversarial,16,7619,8192,0.9300537109375,1472527,True,2639041518
8192,73728,ranking,sparse,adversarial,16,7605,8192,0.9283447265625,5664264,True,2639041518
8192,73728,hopcroft_karp,sparse,adversarial,16,8192,8192,1.0,119514717,True,2639041518
8192,73728,greedy,sparse,adversarial,17,7612,8190,0.9294261294261295,1499592,True,2509455622
8192,73728,ranking,sparse,adversarial,17,7659,8190,0.9351648351648352,6163206,True,2509455622
8192,73728,hopcroft_karp,sparse,adversarial,17,8190,8190,1.0,118792242,True,2509455622
8192,73728,greedy,sparse,adversarial,18,7612,8190,0.9294261294261295,1451530,True,2004050772
8192,73728,ranking,sparse,adversarial,18,7606,8190,0.9286935286935287,5446399,True,2004050772
8192,73728,hopcroft_karp,sparse,adversarial,18,8190,8190,1.0,133291715,True,2004050772
8192,73728,greedy,sparse,adversarial,19,7614,8190,0.9296703296703297,1466865,True,446312111
8192,73728,ranking,sparse,adversarial,19,7628,8190,0.9313797313797314,5349676,True,446312111
8192,73728,hopcroft_karp,sparse,adversarial,19,8190,8190,1.0,144697583,True,446312111
8192,73728,greedy,sparse,adversarial,20,7607,8192,0.9285888671875,1456487,True,4207962990
8192,73728,ranking,sparse,adversarial,20,7605,8192,0.9283447265625,5467335,True,4207962990
8192,73728,hopcroft_karp,sparse,adversarial,20,8192,8192,1.0,123005429,True,4207962990
8192,73728,greedy,sparse,adversarial,21,7619,8192,0.9300537109375,1541475,True,2226649758
8192,73728,ranking,sparse,adversarial,21,7621,8192,0.9302978515625,5458158,True,2226649758
8192,73728,hopcroft_karp,sparse,adversarial,21,8192,8192,1.0,121655237,True,2226649758
8192,73728,greedy,sparse,adversarial,22,7623,8191,0.9306555976071298,1558107,True,1277921868
8192,73728,ranking,sparse,adversarial,22,7597,8191,0.9274813820046393,5676898,True,1277921868
8192,73728,hopcroft_karp,sparse,adversarial,22,8191,8191,1.0,118879853,True,1277921868
8192,73728,greedy,sparse,adversarial,23,7625,8191,0.9308997680380906,1546520,True,421171467
8192,73728,ranking,sparse,adversarial,23,7606,8191,0.9285801489439629,5594052,True,421171467
8192,73728,hopcroft_karp,sparse,adversarial,23,8191,8191,1.0,114611265,True,421171467
8192,73728,greedy,sparse,adversarial,24,7630,8191,0.9315101941154926,1584810,True,530667330
8192,73728,ranking,sparse,adversarial,24,7607,8191,0.9287022341594433,5862001,True,530667330
8192,73728,hopcroft_karp,sparse,adversarial,24,8191,8191,1.0,147907797,True,530667330
8192,73728,greedy,sparse,adversarial,25,7624,8192,0.9306640625,1565605,True,4056027601
8192,73728,ranking,sparse,adversarial,25,7602,8192,0.927978515625,5636898,True,4056027601
8192,73728,hopcroft_karp,sparse,adversarial,25,8192,8192,1.0,105177554,True,4056027601
8192,73728,greedy,sparse,adversarial,26,7623,8191,0.9306555976071298,1519171,True,595636598
8192,73728,ranking,sparse,adversarial,26,7649,8191,0.9338298132096203,16286608,True,595636598
8192,73728,hopcroft_karp,sparse,adversarial,26,8191,8191,1.0,121275571,True,595636598
8192,73728,greedy,sparse,adversarial,27,7595,8190,0.9273504273504274,1514506,True,3263218457
8192,73728,ranking,sparse,adversarial,27,7618,8190,0.9301587301587302,5543857,True,3263218457
8192,73728,hopcroft_karp,sparse,adversarial,27,8190,8190,1.0,150317046,True,3263218457
8192,73728,greedy,sparse,adversarial,28,7631,8191,0.931632279330973,1517165,True,489914580
8192,73728,ranking,sparse,adversarial,28,7642,8191,0.9329752167012575,5730737,True,489914580
8192,73728,hopcroft_karp,sparse,adversarial,28,8191,8191,1.0,144967507,True,489914580
8192,73728,greedy,sparse,adversarial,29,7611,8190,0.9293040293040293,1528898,True,3685101339
8192,73728,ranking,sparse,adversarial,29,7646,8190,0.9335775335775336,5597188,True,3685101339
8192,73728,hopcroft_karp,sparse,adversarial,29,8190,8190,1.0,122400165,True,3685101339
8192,737280,greedy,medium,random,0,8135,8192,0.9930419921875,3025105,True,90540133
8192,737280,ranking,medium,random,0,8130,8192,0.992431640625,45076222,True,90540133
8192,737280,hopcroft_karp,medium,random,0,8192,8192,1.0,351025102,True,90540133
8192,737280,greedy,medium,random,1,8126,8192,0.991943359375,3164707,True,1049990447
8192,737280,ranking,medium,random,1,8130,8192,0.992431640625,45823426,True,1049990447
8192,737280,hopcroft_karp,medium,random,1,8192,8192,1.0,340402266,True,1049990447
8192,737280,greedy,medium,random,2,8133,8192,0.9927978515625,3082138,True,233025112
8192,737280,ranking,medium,random,2,8122,8192,0.991455078125,45948304,True,233025112
8192,737280,hopcroft_karp,medium,random,2,8192,8192,1.0,324831089,True,233025112
8192,737280,greedy,medium,random,3,8130,8192,0.992431640625,3063735,True,3080794139
8192,737280,ranking,medium,random,3,8134,8192,0.992919921875,45347628,True,3080794139
8192,737280,hopcroft_karp,medium,random,3,8192,8192,1.0,356432797,True,3080794139
8192,737280,greedy,medium,random,4,8136,8192,0.9931640625,3189598,True,2218940611
8192,737280,ranking,medium,random,4,8133,8192,0.9927978515625,46235995,True,2218940611
8192,737280,hopcroft_karp,medium,random,4,8192,8192,1.0,238317428,True,2218940611
8192,737280,greedy,medium,random,5,8135,8192,0.9930419921875,3161188,True,3988340355
8192,737280,ranking,medium,random,5,8132,8192,0.99267578125,46440676,True,3988340355
8192,737280,hopcroft_karp,medium,random,5,8192,8192,1.0,232826190,True,3988340355
8192,737280,greedy,medium,random,6,8131,8192,0.9925537109375,3109069,True,3769758632
8192,737280,ranking,medium,random,6,8129,8192,0.9923095703125,46576383,True,3769758632
8192,737280,hopcroft_karp,medium,random,6,8192,8192,1.0,342545391,True,3769758632
8192,737280,greedy,medium,random,7,8138,8192,0.993408203125,3253364,True,4051949185
8192,737280,ranking,medium,random,7,8125,8192,0.9918212890625,46549646,True,4051949185
8192,737280,hopcroft_karp,medium,random,7,8192,8192,1.0,234857574,True,4051949185
8192,737280,greedy,medium,random,8,8122,8192,0.991455078125,3152950,True,2239933898
8192,737280,ranking,medium,random,8,8132,8192,0.99267578125,46503183,True,2239933898
8192,737280,hopcroft_karp,medium,random,8,8192,8192,1.0,239183705,True,2239933898
8192,737280,greedy,medium,random,9,8134,8192,0.992919921875,3088051,True,2539744928
8192,737280,ranking,medium,random,9,8127,8192,0.9920654296875,47031935,True,2539744928
8192,737280,hopcroft_karp,medium,random,9,8192,8192,1.0,235121368,True,2539744928
8192,737280,greedy,medium,random,10,8137,8192,0.9932861328125,3227318,True,2767166689
8192,737280,ranking,medium,random,10,8130,8192,0.992431640625,47056403,True,2767166689
8192,737280,hopcroft_karp,medium,random,10,8192,8192,1.0,239242476,True,2767166689
8192,737280,greedy,medium,random,11,8138,8192,0.993408203125,3219826,True,3308334849
8192,737280,ranking,medium,random,11,8133,8192,0.9927978515625,46642728,True,3308334849
8192,737280,hopcroft_karp,medium,random,11,8192,8192,1.0,237378469,True,3308334849
8192,737280,greedy,medium,random,12,8128,8192,0.9921875,3292867,True,3986591859
8192,737280,ranking,medium,random,12,8136,8192,0.9931640625,50595150,True,3986591859
8192,737280,hopcroft_karp,medium,random,12,8192,8192,1.0,239448179,True,3986591859
8192,737280,greedy,medium,random,13,8135,8192,0.9930419921875,3161424,True,859159615
8192,737280,ranking,medium,random,13,8126,8192,0.991943359375,48583820,True,859159615
8192,737280,hopcroft_karp,medium,random,13,8192,8192,1.0,322341814,True,859159615
8192,737280,greedy,medium,random,14,8129,8192,0.9923095703125,3790658,True,3126093546
8192,737280,ranking,medium,random,14,8130,8192,0.992431640625,47744040,True,3126093546
8192,737280,hopcroft_karp,medium,random,14,8192,8192,1.0,335346814,True,3126093546
8192,737280,greedy,medium,random,15,8134,8192,0.992919921875,3574956,True,3177416173
8192,737280,ranking,medium,random,15,8126,8192,0.991943359375,49006906,True,3177416173
8192,737280,hopcroft_karp,medium,random,15,8192,8192,1.0,400564386,True,3177416173
8192,737280,greedy,medium,random,16,8137,8192,0.9932861328125,3137756,True,3207225908
8192,737280,ranking,medium,random,16,8131,8192,0.9925537109375,48369552,True,3207225908
8192,737280,hopcroft_karp,medium,random,16,8192,8192,1.0,238284568,True,3207225908
8192,737280,greedy,medium,random,17,8125,8192,0.9918212890625,3163847,True,4147645803
8192,737280,ranking,medium,random,17,8129,8192,0.9923095703125,47984596,True,4147645803
8192,737280,hopcroft_karp,medium,random,17,8192,8192,1.0,240556250,True,4147645803
8192,737280,greedy,medium,random,18,8135,8192,0.9930419921875,3036392,True,1944119912
8192,737280,ranking,medium,random,18,8126,8192,0.991943359375,48145573,True,1944119912
8192,737280,hopcroft_karp,medium,random,18,8192,8192,1.0,322768942,True,1944119912
8192,737280,greedy,medium,random,19,8132,8192,0.99267578125,3100835,True,3093183927
8192,737280,ranking,medium,random,19,8120,8192,0.9912109375,51216998,True,3093183927
8192,737280,hopcroft_karp,medium,random,19,8192,8192,1.0,358621381,True,3093183927
8192,737280,greedy,medium,random,20,8133,8192,0.9927978515625,3141269,True,3967796241
8192,737280,ranking,medium,random,20,8131,8192,0.9925537109375,52601095,True,3967796241
8192,737280,hopcroft_karp,medium,random,20,8192,8192,1.0,238683489,True,3967796241
8192,737280,greedy,medium,random,21,8137,8192,0.9932861328125,3498645,True,3221079601
8192,737280,ranking,medium,random,21,8123,8192,0.9915771484375,48011776,True,3221079601
8192,737280,hopcroft_karp,medium,random,21,8192,8192,1.0,239905603,True,3221079601
8192,737280,greedy,medium,random,22,8121,8192,0.9913330078125,3096025,True,3937336135
8192,737280,ranking,medium,random,22,8137,8192,0.9932861328125,49477063,True,3937336135
8192,737280,hopcroft_karp,medium,random,22,8192,8192,1.0,372650551,True,3937336135
8192,737280,greedy,medium,random,23,8134,8192,0.992919921875,3085931,True,2248596564
8192,737280,ranking,medium,random,23,8132,8192,0.99267578125,49551050,True,2248596564
8192,737280,hopcroft_karp,medium,random,23,8192,8192,1.0,367793014,True,2248596564
8192,737280,greedy,medium,random,24,8130,8192,0.992431640625,3055710,True,4057920286
8192,737280,ranking,medium,random,24,8128,8192,0.9921875,49421798,True,4057920286
8192,737280,hopcroft_karp,medium,random,24,8192,8192,1.0,241620319,True,4057920286
8192,737280,greedy,medium,random,25,8133,8192,0.9927978515625,3175772,True,3033352904
8192,737280,ranking,medium,random,25,8130,8192,0.992431640625,50303582,True,3033352904
8192,737280,hopcroft_karp,medium,random,25,8192,8192,1.0,347125047,True,3033352904
8192,737280,greedy,medium,random,26,8141,8192,0.9937744140625,3212760,True,3456208563
8192,737280,ranking,medium,random,26,8132,8192,0.99267578125,49469176,True,3456208563
8192,737280,hopcroft_karp,medium,random,26,8192,8192,1.0,244885871,True,3456208563
8192,737280,greedy,medium,random,27,8126,8192,0.991943359375,3289179,True,4184937586
8192,737280,ranking,medium,random,27,8133,8192,0.9927978515625,48811795,True,4184937586
8192,737280,hopcroft_karp,medium,random,27,8192,8192,1.0,354788327,True,4184937586
8192,737280,greedy,medium,random,28,8135,8192,0.9930419921875,3171224,True,195202704
8192,737280,ranking,medium,random,28,8132,8192,0.99267578125,49832520,True,195202704
8192,737280,hopcroft_karp,medium,random,28,8192,8192,1.0,241556017,True,195202704
8192,737280,greedy,medium,random,29,8127,8192,0.9920654296875,3149731,True,3058342376
8192,737280,ranking,medium,random,29,8130,8192,0.992431640625,48909392,True,3058342376
8192,737280,hopcroft_karp,medium,random,29,8192,8192,1.0,353018689,True,3058342376
8192,737280,greedy,medium,adversarial,0,8133,8192,0.9927978515625,2517045,True,500137338
8192,737280,ranking,medium,adversarial,0,8138,8192,0.993408203125,36919225,True,500137338
8192,737280,hopcroft_karp,medium,adversarial,0,8192,8192,1.0,346645937,True,500137338
8192,737280,greedy,medium,adversarial,1,8129,8192,0.9923095703125,2616911,True,3001989033
8192,737280,ranking,medium,adversarial,1,8124,8192,0.99169921875,36002468,True,3001989033
8192,737280,hopcroft_karp,medium,adversarial,1,8192,8192,1.0,343232438,True,3001989033
8192,737280,greedy,medium,adversarial,2,8127,8192,0.9920654296875,2556449,True,2247809214
8192,737280,ranking,medium,adversarial,2,8123,8192,0.9915771484375,36032006,True,2247809214
8192,737280,hopcroft_karp,medium,adversarial,2,8192,8192,1.0,240387025,True,2247809214
8192,737280,greedy,medium,adversarial,3,8129,8192,0.9923095703125,2515479,True,2447643317
8192,737280,ranking,medium,adversarial,3,8129,8192,0.9923095703125,36623273,True,2447643317
8192,737280,hopcroft_karp,medium,adversarial,3,8192,8192,1.0,358000905,True,2447643317
8192,737280,greedy,medium,adversarial,4,8121,8192,0.9913330078125,3163253,True,1321355499
8192,737280,ranking,medium,adversarial,4,8135,8192,0.9930419921875,36355401,True,1321355499
8192,737280,hopcroft_karp,medium,adversarial,4,8192,8192,1.0,378700096,True,1321355499
8192,737280,greedy,medium,adversarial,5,8134,8192,0.992919921875,3518805,True,585491573
8192,737280,ranking,medium,adversarial,5,8134,8192,0.992919921875,40724581,True,585491573
8192,737280,hopcroft_karp,medium,adversarial,5,8192,8192,1.0,359204522,True,585491573
8192,737280,greedy,medium,adversarial,6,8137,8192,0.9932861328125,2498882,True,3860124173
8192,737280,ranking,medium,adversarial,6,8130,8192,0.992431640625,37062629,True,3860124173
8192,737280,hopcroft_karp,medium,adversarial,6,8192,8192,1.0,242780599,True,3860124173
8192,737280,greedy,medium,adversarial,7,8132,8192,0.99267578125,2547412,True,533033166
8192,737280,ranking,medium,adversarial,7,8131,8192,0.9925537109375,36307894,True,533033166
8192,737280,hopcroft_karp,medium,adversarial,7,8192,8192,1.0,244745331,True,533033166
8192,737280,greedy,medium,adversarial,8,8124,8192,0.99169921875,2483719,True,2830662232
8192,737280,ranking,medium,adversarial,8,8132,8192,0.99267578125,36993132,True,2830662232
8192,737280,hopcroft_karp,medium,adversarial,8,8192,8192,1.0,254889817,True,2830662232
8192,737280,greedy,medium,adversarial,9,8133,8192,0.9927978515625,2543957,True,3250387812
8192,737280,ranking,medium,adversarial,9,8130,8192,0.992431640625,36382354,True,3250387812
8192,737280,hopcroft_karp,medium,adversarial,9,8192,8192,1.0,243237307,True,3250387812
8192,737280,greedy,medium,adversarial,10,8125,8192,0.9918212890625,2569009,True,2961427991
8192,737280,ranking,medium,adversarial,10,8130,8192,0.992431640625,36792093,True,2961427991
8192,737280,hopcroft_karp,medium,adversarial,10,8192,8192,1.0,344033394,True,2961427991
8192,737280,greedy,medium,adversarial,11,8131,8192,0.9925537109375,2496066,True,180702129
8192,737280,ranking,medium,adversarial,11,8127,8192,0.9920654296875,36868058,True,180702129
8192,737280,hopcroft_karp,medium,adversarial,11,8192,8192,1.0,370130474,True,180702129
8192,737280,greedy,medium,adversarial,12,8130,8192,0.992431640625,2511845,True,1160657859
8192,737280,ranking,medium,adversarial,12,8135,8192,0.9930419921875,37370038,True,1160657859
8192,737280,hopcroft_karp,medium,adversarial,12,8192,8192,1.0,244504606,True,1160657859
8192,737280,greedy,medium,adversarial,13,8128,8192,0.9921875,2506315,True,1498498932
8192,737280,ranking,medium,adversarial,13,8144,8192,0.994140625,37011551,True,1498498932
8192,737280,hopcroft_karp,medium,adversarial,13,8192,8192,1.0,360965027,True,1498498932
8192,737280,greedy,medium,adversarial,14,8129,8192,0.9923095703125,2497386,True,3604932685
8192,737280,ranking,medium,adversarial,14,8130,8192,0.992431640625,37262534,True,3604932685
8192,737280,hopcroft_karp,medium,adversarial,14,8192,8192,1.0,358132152,True,3604932685
8192,737280,greedy,medium,adversarial,15,8130,8192,0.992431640625,2503939,True,2031462762
8192,737280,ranking,medium,adversarial,15,8124,8192,0.99169921875,37653545,True,2031462762
8192,737280,hopcroft_karp,medium,adversarial,15,8192,8192,1.0,361870113,True,2031462762
8192,737280,greedy,medium,adversarial,16,8125,8192,0.9918212890625,2807435,True,2870224840
8192,737280,ranking,medium,adversarial,16,8130,8192,0.992431640625,38878945,True,2870224840
8192,737280,hopcroft_karp,medium,adversarial,16,8192,8192,1.0,379270886,True,2870224840
8192,737280,greedy,medium,adversarial,17,8136,8192,0.9931640625,2516849,True,3540543766
8192,737280,ranking,medium,adversarial,17,8129,8192,0.9923095703125,37187381,True,3540543766
8192,737280,hopcroft_karp,medium,adversarial,17,8192,8192,1.0,245133952,True,3540543766
8192,737280,greedy,medium,adversarial,18,8136,8192,0.9931640625,2482529,True,1413253556
8192,737280,ranking,medium,adversarial,18,8125,8192,0.9918212890625,37178339,True,1413253556
8192,737280,hopcroft_karp,medium,adversarial,18,8192,8192,1.0,246178102,True,1413253556
8192,737280,greedy,medium,adversarial,19,8128,8192,0.9921875,2545389,True,3555790051
8192,737280,ranking,medium,adversarial,19,8119,8192,0.9910888671875,37555845,True,3555790051
8192,737280,hopcroft_karp,medium,adversarial,19,8192,8192,1.0,246704118,True,3555790051
8192,737280,greedy,medium,adversarial,20,8132,8192,0.99267578125,2512797,True,1864422300
8192,737280,ranking,medium,adversarial,20,8132,8192,0.99267578125,39643510,True,1864422300
8192,737280,hopcroft_karp,medium,adversarial,20,8192,8192,1.0,358163754,True,1864422300
8192,737280,greedy,medium,adversarial,21,8123,8192,0.9915771484375,2608110,True,1202753217
8192,737280,ranking,medium,adversarial,21,8131,8192,0.9925537109375,39670798,True,1202753217
8192,737280,hopcroft_karp,medium,adversarial,21,8192,8192,1.0,247253728,True,1202753217
8192,737280,greedy,medium,adversarial,22,8130,8192,0.992431640625,2490948,True,3599644158
8192,737280,ranking,medium,adversarial,22,8138,8192,0.993408203125,37061009,True,3599644158
8192,737280,hopcroft_karp,medium,adversarial,22,8192,8192,1.0,355824125,True,3599644158
8192,737280,greedy,medium,adversarial,23,8118,8192,0.990966796875,2754300,True,1499559100
8192,737280,ranking,medium,adversarial,23,8130,8192,0.992431640625,36808392,True,1499559100
8192,737280,hopcroft_karp,medium,adversarial,23,8192,8192,1.0,369984704,True,1499559100
8192,737280,greedy,medium,adversarial,24,8134,8192,0.992919921875,2747864,True,1409425418
8192,737280,ranking,medium,adversarial,24,8133,8192,0.9927978515625,37024141,True,1409425418
8192,737280,hopcroft_karp,medium,adversarial,24,8192,8192,1.0,346224888,True,1409425418
8192,737280,greedy,medium,adversarial,25,8130,8192,0.992431640625,2543205,True,849174451
8192,737280,ranking,medium,adversarial,25,8125,8192,0.9918212890625,38045088,True,849174451
8192,737280,hopcroft_karp,medium,adversarial,25,8192,8192,1.0,251932616,True,849174451
8192,737280,greedy,medium,adversarial,26,8127,8192,0.9920654296875,3312157,True,4086304976
8192,737280,ranking,medium,adversarial,26,8134,8192,0.992919921875,37129469,True,4086304976
8192,737280,hopcroft_karp,medium,adversarial,26,8192,8192,1.0,367047333,True,4086304976
8192,737280,greedy,medium,adversarial,27,8129,8192,0.9923095703125,3264837,True,1061219293
8192,737280,ranking,medium,adversarial,27,8123,8192,0.9915771484375,43341176,True,1061219293
8192,737280,hopcroft_karp,medium,adversarial,27,8192,8192,1.0,416727613,True,1061219293
8192,737280,greedy,medium,adversarial,28,8129,8192,0.9923095703125,2557395,True,307466349
8192,737280,ranking,medium,adversarial,28,8133,8192,0.9927978515625,36680608,True,307466349
8192,737280,hopcroft_karp,medium,adversarial,28,8192,8192,1.0,379795281,True,307466349
8192,737280,greedy,medium,adversarial,29,8127,8192,0.9920654296875,2544179,True,1322789917
8192,737280,ranking,medium,adversarial,29,8127,8192,0.9920654296875,39597402,True,1322789917
8192,737280,hopcroft_karp,medium,adversarial,29,8192,8192,1.0,375738999,True,1322789917
8192,33551341,greedy,dense,random,0,8192,8192,1.0,408307777,True,3394300833
8192,33551341,ranking,dense,random,0,8191,8192,0.9998779296875,1176588782,True,3394300833
8192,33551341,hopcroft_karp,dense,random,0,8192,8192,1.0,9250302204,True,3394300833
8192,33556700,greedy,dense,random,1,8191,8192,0.9998779296875,403881075,True,3897543587
8192,33556700,ranking,dense,random,1,8191,8192,0.9998779296875,1157600472,True,3897543587
8192,33556700,hopcroft_karp,dense,random,1,8192,8192,1.0,5861839944,True,3897543587
8192,33557343,greedy,dense,random,2,8191,8192,0.9998779296875,388260506,True,410198532
8192,33557343,ranking,dense,random,2,8192,8192,1.0,1151450863,True,410198532
8192,33557343,hopcroft_karp,dense,random,2,8192,8192,1.0,8782620931,True,410198532
8192,33553689,greedy,dense,random,3,8189,8192,0.9996337890625,389539631,True,1310419910
8192,33553689,ranking,dense,random,3,8191,8192,0.9998779296875,1139721280,True,1310419910
8192,33553689,hopcroft_karp,dense,random,3,8192,8192,1.0,8863498759,True,1310419910
8192,33548171,greedy,dense,random,4,8191,8192,0.9998779296875,392638567,True,502872612
8192,33548171,ranking,dense,random,4,8191,8192,0.9998779296875,1117873992,True,502872612
8192,33548171,hopcroft_karp,dense,random,4,8192,8192,1.0,5922701049,True,502872612
8192,33557690,greedy,dense,random,5,8191,8192,0.9998779296875,412815677,True,4215907004
8192,33557690,ranking,dense,random,5,8192,8192,1.0,1175611592,True,4215907004
8192,33557690,hopcroft_karp,dense,random,5,8192,8192,1.0,9471049926,True,4215907004
8192,33565016,greedy,dense,random,6,8190,8192,0.999755859375,439200319,True,2737857125
8192,33565016,ranking,dense,random,6,8191,8192,0.9998779296875,1350208610,True,2737857125
8192,33565016,hopcroft_karp,dense,random,6,8192,8192,1.0,6529631492,True,2737857125
8192,33553731,greedy,dense,random,7,8191,8192,0.9998779296875,428016073,True,1990054702
8192,33553731,ranking,dense,random,7,8191,8192,0.9998779296875,1218795974,True,1990054702
8192,33553731,hopcroft_karp,dense,random,7,8192,8192,1.0,10269614530,True,1990054702
8192,33564467,greedy,dense,random,8,8191,8192,0.9998779296875,423892310,True,1813011727
8192,33564467,ranking,dense,random,8,8191,8192,0.9998779296875,1221817151,True,1813011727
8192,33564467,hopcroft_karp,dense,random,8,8192,8192,1.0,9617717020,True,1813011727
8192,33554646,greedy,dense,random,9,8191,8192,0.9998779296875,422104089,True,1399584145
8192,33554646,ranking,dense,random,9,8191,8192,0.9998779296875,1236805657,True,1399584145
8192,33554646,hopcroft_karp,dense,random,9,8192,8192,1.0,6356562941,True,1399584145
8192,33553932,greedy,dense,random,10,8191,8192,0.9998779296875,417198171,True,2242594624
8192,33553932,ranking,dense,random,10,8190,8192,0.999755859375,1199914130,True,2242594624
8192,33553932,hopcroft_karp,dense,random,10,8192,8192,1.0,10303843521,True,2242594624
8192,33551019,greedy,dense,random,11,8191,8192,0.9998779296875,419882468,True,2687069149
8192,33551019,ranking,dense,random,11,8191,8192,0.9998779296875,1224542763,True,2687069149
8192,33551019,hopcroft_karp,dense,random,11,8192,8192,1.0,10666737896,True,2687069149
8192,33556138,greedy,dense,random,12,8190,8192,0.999755859375,418451661,True,778282238
8192,33556138,ranking,dense,random,12,8192,8192,1.0,1215678298,True,778282238
8192,33556138,hopcroft_karp,dense,random,12,8192,8192,1.0,9609974565,True,778282238
8192,33552773,greedy,dense,random,13,8190,8192,0.999755859375,417105436,True,558365369
8192,33552773,ranking,dense,random,13,8192,8192,1.0,1203044954,True,558365369
8192,33552773,hopcroft_karp,dense,random,13,8192,8192,1.0,10593135046,True,558365369
8192,33549615,greedy,dense,random,14,8191,8192,0.9998779296875,420598453,True,242798275
8192,33549615,ranking,dense,random,14,8191,8192,0.9998779296875,1217496766,True,242798275
8192,33549615,hopcroft_karp,dense,random,14,8192,8192,1.0,6273423568,True,242798275
8192,33552492,greedy,dense,random,15,8191,8192,0.9998779296875,422739756,True,1040112585
8192,33552492,ranking,dense,random,15,8192,8192,1.0,1221490506,True,1040112585
8192,33552492,hopcroft_karp,dense,random,15,8192,8192,1.0,10145454234,True,1040112585
8192,33557327,greedy,dense,random,16,8191,8192,0.9998779296875,422768890,True,2899107744
8192,33557327,ranking,dense,random,16,8191,8192,0.9998779296875,1198435720,True,2899107744
8192,33557327,hopcroft_karp,dense,random,16,8192,8192,1.0,6215986599,True,2899107744
8192,33558669,greedy,dense,random,17,8190,8192,0.999755859375,440711771,True,340663590
8192,33558669,ranking,dense,random,17,8192,8192,1.0,1269302739,True,340663590
8192,33558669,hopcroft_karp,dense,random,17,8192,8192,1.0,9947433283,True,340663590
8192,33558972,greedy,dense,random,18,8191,8192,0.9998779296875,407081176,True,399894651
8192,33558972,ranking,dense,random,18,8191,8192,0.9998779296875,1179497068,True,399894651
8192,33558972,hopcroft_karp,dense,random,18,8192,8192,1.0,9245351605,True,399894651
8192,33563160,greedy,dense,random,19,8192,8192,1.0,409460735,True,3480882555
8192,33563160,ranking,dense,random,19,8191,8192,0.9998779296875,1179543426,True,3480882555
8192,33563160,hopcroft_karp,dense,random,19,8192,8192,1.0,9689437699,True,3480882555
8192,33544847,greedy,dense,random,20,8191,8192,0.9998779296875,412765994,True,3911449522
8192,33544847,ranking,dense,random,20,8191,8192,0.9998779296875,1164924725,True,3911449522
8192,33544847,hopcroft_karp,dense,random,20,8192,8192,1.0,6101193990,True,3911449522
8192,33553897,greedy,dense,random,21,8191,8192,0.9998779296875,412872613,True,2812192042
8192,33553897,ranking,dense,random,21,8192,8192,1.0,1173883793,True,2812192042
8192,33553897,hopcroft_karp,dense,random,21,8192,8192,1.0,9927119546,True,2812192042
8192,33544330,greedy,dense,random,22,8191,8192,0.9998779296875,407287609,True,3023381719
8192,33544330,ranking,dense,random,22,8191,8192,0.9998779296875,1202002698,True,3023381719
8192,33544330,hopcroft_karp,dense,random,22,8192,8192,1.0,9501501355,True,3023381719
8192,33551700,greedy,dense,random,23,8190,8192,0.999755859375,422498520,True,4085459177
8192,33551700,ranking,dense,random,23,8192,8192,1.0,1213629885,True,4085459177
8192,33551700,hopcroft_karp,dense,random,23,8192,8192,1.0,9308010280,True,4085459177
8192,33557789,greedy,dense,random,24,8192,8192,1.0,400542240,True,1772371554
