n,m,algorithm,density,order,trial,match_size,opt_size,cr,time_ns,is_valid,seed
8192,16384,greedy,extremely_sparse,random,0,6247,6881,0.9078622293271327,1287918,True,71338703
8192,16384,ranking,extremely_sparse,random,0,6228,6881,0.9051010027612265,3442833,True,71338703
8192,16384,hopcroft_karp,extremely_sparse,random,0,6881,6881,1.0,58334209,True,71338703
8192,16384,greedy,extremely_sparse,random,1,6243,6857,0.9104564678430801,1364839,True,674419100
8192,16384,ranking,extremely_sparse,random,1,6231,6857,0.9087064313839872,2591869,True,674419100
8192,16384,hopcroft_karp,extremely_sparse,random,1,6857,6857,1.0,60264456,True,674419100
8192,16384,greedy,extremely_sparse,random,2,6261,6890,0.9087082728592163,1329240,True,4148456848
8192,16384,ranking,extremely_sparse,random,2,6255,6890,0.9078374455732946,2518371,True,4148456848
8192,16384,hopcroft_karp,extremely_sparse,random,2,6890,6890,1.0,77703783,True,4148456848
8192,16384,greedy,extremely_sparse,random,3,6233,6858,0.9088655584718577,1373529,True,836558640
8192,16384,ranking,extremely_sparse,random,3,6229,6858,0.9082822980460775,2618939,True,836558640
8192,16384,hopcroft_karp,extremely_sparse,random,3,6858,6858,1.0,73171733,True,836558640
8192,16384,greedy,extremely_sparse,random,4,6263,6878,0.9105844722302995,1372091,True,391864496
8192,16384,ranking,extremely_sparse,random,4,6239,6878,0.9070950857807503,2710256,True,391864496
8192,16384,hopcroft_karp,extremely_sparse,random,4,6878,6878,1.0,76055274,True,391864496
8192,16384,greedy,extremely_sparse,random,5,6259,6862,0.9121247449723113,1384975,True,1439511242
8192,16384,ranking,extremely_sparse,random,5,6231,6862,0.9080443019527834,2712456,True,1439511242
8192,16384,hopcroft_karp,extremely_sparse,random,5,6862,6862,1.0,65154743,True,1439511242
8192,16384,greedy,extremely_sparse,random,6,6245,6856,0.9108809801633606,1440258,True,3073809900
8192,16384,ranking,extremely_sparse,random,6,6238,6856,0.9098599766627772,2809340,True,3073809900
8192,16384,hopcroft_karp,extremely_sparse,random,6,6856,6856,1.0,90538489,True,3073809900
8192,16384,greedy,extremely_sparse,random,7,6188,6837,0.9050753254351324,1723083,True,1725946935
8192,16384,ranking,extremely_sparse,random,7,6218,6837,0.9094632148603189,2760899,True,1725946935
8192,16384,hopcroft_karp,extremely_sparse,random,7,6837,6837,1.0,65008429,True,1725946935
8192,16384,greedy,extremely_sparse,random,8,6211,6815,0.9113719735876743,1372370,True,1588435658
8192,16384,ranking,extremely_sparse,random,8,6223,6815,0.9131327953044754,2608353,True,1588435658
8192,16384,hopcroft_karp,extremely_sparse,random,8,6815,6815,1.0,73100693,True,1588435658
8192,16384,greedy,extremely_sparse,random,9,6134,6802,0.9017935901205528,1392035,True,4053814436
8192,16384,ranking,extremely_sparse,random,9,6192,6802,0.910320493972361,2749524,True,4053814436
8192,16384,hopcroft_karp,extremely_sparse,random,9,6802,6802,1.0,72780506,True,4053814436
8192,16384,greedy,extremely_sparse,random,10,6243,6856,0.9105892648774796,1476019,True,887021047
8192,16384,ranking,extremely_sparse,random,10,6199,6856,0.904171528588098,2609606,True,887021047
8192,16384,hopcroft_karp,extremely_sparse,random,10,6856,6856,1.0,69890279,True,887021047
8192,16384,greedy,extremely_sparse,random,11,6225,6838,0.9103539046504826,1417861,True,906222932
8192,16384,ranking,extremely_sparse,random,11,6231,6838,0.9112313541971336,2604509,True,906222932
8192,16384,hopcroft_karp,extremely_sparse,random,11,6838,6838,1.0,54414917,True,906222932
8192,16384,greedy,extremely_sparse,random,12,6249,6876,0.9088132635253054,1393386,True,3807845179
8192,16384,ranking,extremely_sparse,random,12,6211,6876,0.9032867946480512,2610176,True,3807845179
8192,16384,hopcroft_karp,extremely_sparse,random,12,6876,6876,1.0,61235416,True,3807845179
8192,16384,greedy,extremely_sparse,random,13,6256,6887,0.908378103673588,1490114,True,2870139275
8192,16384,ranking,extremely_sparse,random,13,6243,6887,0.9064904893277189,2593616,True,2870139275
8192,16384,hopcroft_karp,extremely_sparse,random,13,6887,6887,1.0,61251147,True,2870139275
8192,16384,greedy,extremely_sparse,random,14,6229,6867,0.9070918887432649,1388504,True,1894117997
8192,16384,ranking,extremely_sparse,random,14,6227,6867,0.9068006407455949,2594533,True,1894117997
8192,16384,hopcroft_karp,extremely_sparse,random,14,6867,6867,1.0,61712679,True,1894117997
8192,16384,greedy,extremely_sparse,random,15,6243,6859,0.9101909899402245,1471977,True,3086528891
8192,16384,ranking,extremely_sparse,random,15,6232,6859,0.9085872576177285,2595099,True,3086528891
8192,16384,hopcroft_karp,extremely_sparse,random,15,6859,6859,1.0,70880420,True,3086528891
8192,16384,greedy,extremely_sparse,random,16,6292,6907,0.9109598957579268,1382630,True,3954271819
8192,16384,ranking,extremely_sparse,random,16,6277,6907,0.908788185898364,2599694,True,3954271819
8192,16384,hopcroft_karp,extremely_sparse,random,16,6907,6907,1.0,70285540,True,3954271819
8192,16384,greedy,extremely_sparse,random,17,6215,6848,0.9075642523364486,1366397,True,3792723787
8192,16384,ranking,extremely_sparse,random,17,6209,6848,0.9066880841121495,2596477,True,3792723787
8192,16384,hopcroft_karp,extremely_sparse,random,17,6848,6848,1.0,62038808,True,3792723787
8192,16384,greedy,extremely_sparse,random,18,6264,6865,0.9124544792425346,1407798,True,2875179933
8192,16384,ranking,extremely_sparse,random,18,6272,6865,0.9136198106336489,2623123,True,2875179933
8192,16384,hopcroft_karp,extremely_sparse,random,18,6865,6865,1.0,70265464,True,2875179933
8192,16384,greedy,extremely_sparse,random,19,6241,6836,0.91296079578701,1410740,True,760730998
8192,16384,ranking,extremely_sparse,random,19,6232,6836,0.9116442363955529,2582219,True,760730998
8192,16384,hopcroft_karp,extremely_sparse,random,19,6836,6836,1.0,69947873,True,760730998
8192,16384,greedy,extremely_sparse,random,20,6262,6849,0.9142940575266463,1369579,True,3324706122
8192,16384,ranking,extremely_sparse,random,20,6237,6849,0.9106438896189225,2577870,True,3324706122
8192,16384,hopcroft_karp,extremely_sparse,random,20,6849,6849,1.0,78532551,True,3324706122
8192,16384,greedy,extremely_sparse,random,21,6249,6877,0.908681110949542,1371023,True,933789569
8192,16384,ranking,extremely_sparse,random,21,6295,6877,0.9153700741602443,2636795,True,933789569
8192,16384,hopcroft_karp,extremely_sparse,random,21,6877,6877,1.0,70216582,True,933789569
8192,16384,greedy,extremely_sparse,random,22,6248,6868,0.9097262667443214,1374864,True,2821362066
8192,16384,ranking,extremely_sparse,random,22,6230,6868,0.9071054164239953,2601909,True,2821362066
8192,16384,hopcroft_karp,extremely_sparse,random,22,6868,6868,1.0,61211978,True,2821362066
8192,16384,greedy,extremely_sparse,random,23,6233,6866,0.9078065831634139,1377668,True,3042846174
8192,16384,ranking,extremely_sparse,random,23,6226,6866,0.9067870667055054,2597902,True,3042846174
8192,16384,hopcroft_karp,extremely_sparse,random,23,6866,6866,1.0,53584215,True,3042846174
8192,16384,greedy,extremely_sparse,random,24,6277,6870,0.9136826783114993,1381135,True,136734245
8192,16384,ranking,extremely_sparse,random,24,6253,6870,0.9101892285298399,2625964,True,136734245
8192,16384,hopcroft_karp,extremely_sparse,random,24,6870,6870,1.0,55262628,True,136734245
8192,16384,greedy,extremely_sparse,random,25,6217,6850,0.9075912408759124,1406227,True,3053492660
8192,16384,ranking,extremely_sparse,random,25,6244,6850,0.9115328467153284,2636429,True,3053492660
8192,16384,hopcroft_karp,extremely_sparse,random,25,6850,6850,1.0,63794353,True,3053492660
8192,16384,greedy,extremely_sparse,random,26,6245,6862,0.9100845234625473,1399927,True,1750788179
8192,16384,ranking,extremely_sparse,random,26,6214,6862,0.9055668901194986,2606722,True,1750788179
8192,16384,hopcroft_karp,extremely_sparse,random,26,6862,6862,1.0,70741480,True,1750788179
8192,16384,greedy,extremely_sparse,random,27,6256,6898,0.906929544795593,1419936,True,3299160164
8192,16384,ranking,extremely_sparse,random,27,6261,6898,0.9076543925775588,2617125,True,3299160164
8192,16384,hopcroft_karp,extremely_sparse,random,27,6898,6898,1.0,62506454,True,3299160164
8192,16384,greedy,extremely_sparse,random,28,6269,6871,0.9123853878620288,1429791,True,1315777351
8192,16384,ranking,extremely_sparse,random,28,6252,6871,0.9099112210740795,2684556,True,1315777351
8192,16384,hopcroft_karp,extremely_sparse,random,28,6871,6871,1.0,70338346,True,1315777351
8192,16384,greedy,extremely_sparse,random,29,6249,6872,0.9093422584400466,1386391,True,152999480
8192,16384,ranking,extremely_sparse,random,29,6234,6872,0.9071594877764843,2586058,True,152999480
8192,16384,hopcroft_karp,extremely_sparse,random,29,6872,6872,1.0,54278771,True,152999480
8192,16384,greedy,extremely_sparse,adversarial,0,5771,6818,0.8464359049574656,1141757,True,2829081490
8192,16384,ranking,extremely_sparse,adversarial,0,5723,6818,0.8393957172191259,2357693,True,2829081490
8192,16384,hopcroft_karp,extremely_sparse,adversarial,0,6818,6818,1.0,70352037,True,2829081490
8192,16384,greedy,extremely_sparse,adversarial,1,5723,6842,0.8364513300204619,1165799,True,2193242897
8192,16384,ranking,extremely_sparse,adversarial,1,5748,6842,0.8401052323881906,2400494,True,2193242897
8192,16384,hopcroft_karp,extremely_sparse,adversarial,1,6842,6842,1.0,70579155,True,2193242897
8192,16384,greedy,extremely_sparse,adversarial,2,5781,6892,0.8387986070806732,1188786,True,2624694554
8192,16384,ranking,extremely_sparse,adversarial,2,5693,6892,0.8260301799187464,2342115,True,2624694554
8192,16384,hopcroft_karp,extremely_sparse,adversarial,2,6892,6892,1.0,61078007,True,2624694554
8192,16384,greedy,extremely_sparse,adversarial,3,5809,6899,0.8420060878388173,1190426,True,2696513502
8192,16384,ranking,extremely_sparse,adversarial,3,5775,6899,0.8370778373677344,2347026,True,2696513502
8192,16384,hopcroft_karp,extremely_sparse,adversarial,3,6899,6899,1.0,61424942,True,2696513502
8192,16384,greedy,extremely_sparse,adversarial,4,5809,6877,0.844699723716737,1300000,True,3298085937
8192,16384,ranking,extremely_sparse,adversarial,4,5765,6877,0.8383015849934564,2406480,True,3298085937
8192,16384,hopcroft_karp,extremely_sparse,adversarial,4,6877,6877,1.0,53801182,True,3298085937
8192,16384,greedy,extremely_sparse,adversarial,5,5738,6842,0.8386436714410991,1149644,True,2967984837
8192,16384,ranking,extremely_sparse,adversarial,5,5721,6842,0.8361590178310435,2391812,True,2967984837
8192,16384,hopcroft_karp,extremely_sparse,adversarial,5,6842,6842,1.0,66938595,True,2967984837
8192,16384,greedy,extremely_sparse,adversarial,6,5754,6820,0.8436950146627566,1142733,True,1256866349
8192,16384,ranking,extremely_sparse,adversarial,6,5704,6820,0.8363636363636363,2322402,True,1256866349
8192,16384,hopcroft_karp,extremely_sparse,adversarial,6,6820,6820,1.0,46421304,True,1256866349
8192,16384,greedy,extremely_sparse,adversarial,7,5766,6879,0.8382032272132578,1134415,True,2807165230
8192,16384,ranking,extremely_sparse,adversarial,7,5724,6879,0.8320976886175316,2747858,True,2807165230
8192,16384,hopcroft_karp,extremely_sparse,adversarial,7,6879,6879,1.0,71359006,True,2807165230
8192,16384,greedy,extremely_sparse,adversarial,8,5753,6875,0.8368,1345691,True,3767093853
8192,16384,ranking,extremely_sparse,adversarial,8,5709,6875,0.8304,2342113,True,3767093853
8192,16384,hopcroft_karp,extremely_sparse,adversarial,8,6875,6875,1.0,62784090,True,3767093853
8192,16384,greedy,extremely_sparse,adversarial,9,5810,6889,0.8433734939759037,1159476,True,329636506
8192,16384,ranking,extremely_sparse,adversarial,9,5796,6889,0.8413412686892147,2475421,True,329636506
8192,16384,hopcroft_karp,extremely_sparse,adversarial,9,6889,6889,1.0,88096733,True,329636506
8192,16384,greedy,extremely_sparse,adversarial,10,5771,6896,0.8368619489559165,1187538,True,788467483
8192,16384,ranking,extremely_sparse,adversarial,10,5751,6896,0.833961716937355,2338240,True,788467483
8192,16384,hopcroft_karp,extremely_sparse,adversarial,10,6896,6896,1.0,62615325,True,788467483
8192,16384,greedy,extremely_sparse,adversarial,11,5728,6832,0.8384074941451991,1168773,True,1600408237
8192,16384,ranking,extremely_sparse,adversarial,11,5714,6832,0.8363583138173302,2570339,True,1600408237
8192,16384,hopcroft_karp,extremely_sparse,adversarial,11,6832,6832,1.0,65207288,True,1600408237
8192,16384,greedy,extremely_sparse,adversarial,12,5739,6830,0.8402635431918009,1256438,True,4079228634
8192,16384,ranking,extremely_sparse,adversarial,12,5720,6830,0.8374816983894583,2581284,True,4079228634
8192,16384,hopcroft_karp,extremely_sparse,adversarial,12,6830,6830,1.0,64192425,True,4079228634
8192,16384,greedy,extremely_sparse,adversarial,13,5715,6805,0.8398236590742102,1181547,True,2139673987
8192,16384,ranking,extremely_sparse,adversarial,13,5696,6805,0.8370315944158707,2395626,True,2139673987
8192,16384,hopcroft_karp,extremely_sparse,adversarial,13,6805,6805,1.0,79700927,True,2139673987
8192,16384,greedy,extremely_sparse,adversarial,14,5733,6831,0.839262187088274,1436316,True,2939363074
8192,16384,ranking,extremely_sparse,adversarial,14,5698,6831,0.8341384863123994,3357486,True,2939363074
8192,16384,hopcroft_karp,extremely_sparse,adversarial,14,6831,6831,1.0,78479833,True,2939363074
8192,16384,greedy,extremely_sparse,adversarial,15,5772,6875,0.8395636363636364,1411857,True,3303463126
8192,16384,ranking,extremely_sparse,adversarial,15,5736,6875,0.8343272727272727,2479697,True,3303463126
8192,16384,hopcroft_karp,extremely_sparse,adversarial,15,6875,6875,1.0,65379896,True,3303463126
8192,16384,greedy,extremely_sparse,adversarial,16,5788,6890,0.8400580551523947,1415456,True,3064549197
8192,16384,ranking,extremely_sparse,adversarial,16,5757,6890,0.8355587808417997,2684341,True,3064549197
8192,16384,hopcroft_karp,extremely_sparse,adversarial,16,6890,6890,1.0,69736413,True,3064549197
8192,16384,greedy,extremely_sparse,adversarial,17,5727,6848,0.836302570093458,1173170,True,3305022187
8192,16384,ranking,extremely_sparse,adversarial,17,5718,6848,0.8349883177570093,2407385,True,3305022187
8192,16384,hopcroft_karp,extremely_sparse,adversarial,17,6848,6848,1.0,55708260,True,3305022187
8192,16384,greedy,extremely_sparse,adversarial,18,5789,6883,0.841057678337934,1381432,True,2938474901
8192,16384,ranking,extremely_sparse,adversarial,18,5764,6883,0.8374255411884353,2795271,True,2938474901
8192,16384,hopcroft_karp,extremely_sparse,adversarial,18,6883,6883,1.0,65813214,True,2938474901
8192,16384,greedy,extremely_sparse,adversarial,19,5761,6855,0.8404084609773887,1190981,True,9327301
8192,16384,ranking,extremely_sparse,adversarial,19,5728,6855,0.8355944566010212,2521390,True,9327301
8192,16384,hopcroft_karp,extremely_sparse,adversarial,19,6855,6855,1.0,80703585,True,9327301
8192,16384,greedy,extremely_sparse,adversarial,20,5698,6792,0.8389281507656066,1261230,True,3682716178
8192,16384,ranking,extremely_sparse,adversarial,20,5697,6792,0.8387809187279152,3107458,True,3682716178
8192,16384,hopcroft_karp,extremely_sparse,adversarial,20,6792,6792,1.0,71367698,True,3682716178
8192,16384,greedy,extremely_sparse,adversarial,21,5801,6891,0.841822667247134,1303156,True,3308566432
8192,16384,ranking,extremely_sparse,adversarial,21,5798,6891,0.841387316790016,2550571,True,3308566432
8192,16384,hopcroft_karp,extremely_sparse,adversarial,21,6891,6891,1.0,66411092,True,3308566432
8192,16384,greedy,extremely_sparse,adversarial,22,5720,6854,0.8345491683688357,1233735,True,471883614
8192,16384,ranking,extremely_sparse,adversarial,22,5768,6854,0.8415523781733294,2777372,True,471883614
8192,16384,hopcroft_karp,extremely_sparse,adversarial,22,6854,6854,1.0,67736451,True,471883614
8192,16384,greedy,extremely_sparse,adversarial,23,5792,6888,0.8408826945412311,1170149,True,3384374072
8192,16384,ranking,extremely_sparse,adversarial,23,5763,6888,0.8366724738675958,2388591,True,3384374072
8192,16384,hopcroft_karp,extremely_sparse,adversarial,23,6888,6888,1.0,70907844,True,3384374072
8192,16384,greedy,extremely_sparse,adversarial,24,5821,6911,0.8422804225148314,1207198,True,392056426
8192,16384,ranking,extremely_sparse,adversarial,24,5740,6911,0.8305599768485024,2395182,True,392056426
